month,trend,seasonal,residual
2020-04-01,5488.25,1.5054783010056862,0.768659017420168
2020-05-01,5595.000000000001,1.5530310527784876,1.0264455909130963
2020-06-01,5695.791666666667,1.8498976161931129,1.3048762401825824
2020-07-01,5721.291666666667,1.5964060340403476,0.7780146130681885
2020-08-01,5766.375,1.3171382989147173,0.7741819934120537
2020-09-01,5941.541666666667,0.6530772602757456,0.9978646537891129
2020-10-01,6291.083333333334,0.47129944015004843,1.1187243981005461
2020-11-01,6505.791666666666,0.5363110853000372,1.3404494607259112
2020-12-01,6650.166666666666,0.27053739693552903,1.2973017829618545
2021-01-01,6902.5,0.6173258296422076,0.9037590402971157
2021-02-01,7035.583333333333,0.6004462876131255,1.0919661583016858
2021-03-01,7087.041666666666,1.0290513971509523,1.118480481232543
2021-04-01,7105.249999999999,1.5054783010056862,1.0923827994969122
2021-05-01,7112.916666666666,1.5530310527784876,0.7910140185287037
2021-06-01,7105.041666666666,1.8498976161931129,1.3234578405946524
2021-07-01,,1.5964060340403476,
2021-08-01,,1.3171382989147173,
2021-09-01,,0.6530772602757456,
2021-10-01,,0.47129944015004843,
2021-11-01,,0.5363110853000372,
2021-12-01,,0.27053739693552903,
