month,trend,seasonal,residual
2019-04-01,4470.249999999999,1.4939333938169133,0.8361464738600122
2019-05-01,4463.833333333333,1.590058905450544,1.1957297032140242
2019-06-01,4470.749999999999,1.663966159137626,0.8393401913673756
2019-07-01,4509.916666666666,1.5718262435721664,0.7370776492056533
2019-08-01,4523.958333333333,1.3532918315038558,0.9310324090220776
2019-09-01,4483.999999999999,0.6834845300600212,1.1805225013828848
2019-10-01,4484.833333333333,0.4947583300244586,1.1244266407756227
2019-11-01,4483.041666666667,0.5679591401216539,1.153490649002645
2019-12-01,4474.416666666666,0.2834590631924958,1.30488195868331
2020-01-01,4516.0,0.6314420997668828,1.247373168457686
2020-02-01,4540.208333333333,0.6426108918626222,1.1859113757385626
2020-03-01,4558.249999999999,1.0232094114907586,0.959682136824759
2020-04-01,4603.083333333333,1.4939333938169133,0.9225355310751122
